shipment_id,shipment_date,clearance_date,exporter_business_unit,consignee_name,consignee_address,schedule_b_code,eccn,bom_origin_country,bom_tooling_origin,item_quantity,unit_value_usd,license_type,license_obtained,port_of_exit,clearance_hours,pga_required,pga_obtained,trusted_trader_status,total_value_usd,consignee_country,shipment_month,shipment_year,shipment_quarter,shipment_day_of_week,address_red_flag
EXP-104852,2025-07-31,2025-08-02 23:00:00,US-ConsumerElectronics,GLOBAL LOGISTICS LTD,"890 Technology Hub, Taipei, TW",9022.14.0000,9A004,IE,JP,307,1719.94,LICENSE,Y,CHICAGO O'HARE,71,N,Y,N,528021.5800000001,TW,2025-07,2025,3,3,False
EXP-104853,2025-09-12,2025-09-13 03:00:00,US-ConsumerElectronics,ATLANTIC DISTRIBUTORS,"456 Industrial Zone, Riyadh, SA",9022.14.0000,5A002,KR,US,459,2826.95,LICENSE,Y,CHICAGO O'HARE,27,N,Y,Y,1297570.0499999998,SA,2025-09,2025,3,4,False
EXP-104854,2025-09-05,2025-09-07 10:00:00,US-MedicalDevices,GLOBAL LOGISTICS LTD,"234 Innovation Drive, Bangalore, IN",8803.30.0030,3A001,DE,KR,262,4609.69,EXCEPTION,Y,LOS ANGELES,58,N,Y,N,1207738.7799999998,IN,2025-09,2025,3,4,False
EXP-104855,2025-08-04,2025-08-05 18:00:00,US-MedicalDevices,EURO MEDICAL SOLUTIONS,"789 Haidian District, Beijing, CN",9022.14.0000,3A001,KR,KR,175,1342.12,LICENSE,Y,LOS ANGELES,42,N,Y,N,234871.0,CN,2025-08,2025,3,0,False
EXP-104856,2025-07-25,2025-07-28 18:00:00,US-MedicalDevices,POLY TECHNOLOGIES,"123 Corporate Blvd, Dublin, IE",8542.31.0000,3A001,DE,US,177,1904.17,NLR,Y,MIAMI,90,N,Y,Y,337038.09,IE,2025-07,2025,3,4,False
EXP-104857,2025-12-24,2025-12-26 21:00:00,US-AerospaceParts,MIDDLE EAST TRADING CO,"678 Commerce Street, Mexico City, MX",8803.30.0030,EAR99,US,US,460,4457.34,LICENSE,Y,HOUSTON,69,N,Y,N,2050376.4,MX,2025-12,2025,4,2,False
EXP-104858,2025-09-18,2025-09-19 21:00:00,US-IndustrialEquipment,NORTH STAR SUPPLY,"123 Corporate Blvd, Dublin, IE",9030.90.0000,EAR99,IE,JP,482,4477.14,NLR,Y,CHICAGO O'HARE,45,Y,Y,N,2157981.48,IE,2025-09,2025,3,3,False
EXP-104859,2025-09-05,2025-09-08 15:00:00,US-Pharmaceuticals,ASIA TECH IMPORTS,"567 Business Park, Singapore, SG",9018.90.7500,5A002,IE,US,85,1180.6,LICENSE,Y,MIAMI,87,N,Y,N,100351.0,SG,2025-09,2025,3,4,False
EXP-104860,2025-12-06,2025-12-06 23:00:00,US-ConsumerElectronics,ASIA TECH IMPORTS,"456 Industrial Zone, Riyadh, SA",3004.90.9203,9A004,US,DE,160,3534.59,NLR,Y,LOS ANGELES,23,N,Y,Y,565534.4,SA,2025-12,2025,4,5,False
EXP-104861,2026-04-08,2026-04-08 15:00:00,US-AerospaceParts,AL-KHOBAR DISTRIBUTORS,"456 Industrial Zone, Riyadh, SA",8803.30.0030,5A002,CN,IL,182,2083.65,LICENSE,Y,NEW YORK,15,N,Y,Y,379224.3,SA,2026-04,2026,2,2,False
EXP-104862,2025-08-23,2025-08-25 18:00:00,US-Pharmaceuticals,NORTH STAR SUPPLY,"456 Industrial Zone, Riyadh, SA",8542.31.0000,EAR99,TW,US,36,4680.64,NLR,Y,SEATTLE,66,N,Y,N,168503.04,SA,2025-08,2025,3,5,False
EXP-104863,2026-02-02,2026-02-04 06:00:00,US-MedicalDevices,ATLANTIC DISTRIBUTORS,"123 Corporate Blvd, Dublin, IE",8542.31.0000,EAR99,CN,US,345,3663.9,NLR,Y,MIAMI,54,N,Y,Y,1264045.5,IE,2026-02,2026,1,0,False
EXP-104864,2026-06-14,2026-06-15 21:00:00,US-IndustrialEquipment,GLOBAL LOGISTICS LTD,"321 Avenue de la Gare, Brussels, BE",9018.90.7500,5A002,US,JP,99,2476.82,NLR,Y,NEW YORK,45,Y,Y,Y,245205.18,BE,2026-06,2026,2,6,False
EXP-104865,2025-11-22,2025-11-22 17:00:00,US-IndustrialEquipment,ATLANTIC DISTRIBUTORS,"123 Corporate Blvd, Dublin, IE",9018.90.7500,5A002,IE,US,226,4088.88,NLR,Y,CHICAGO O'HARE,17,N,Y,N,924086.88,IE,2025-11,2025,4,5,False
EXP-104866,2025-10-24,2025-10-26 12:00:00,US-MedicalDevices,PACIFIC TRADING GROUP,"123 Corporate Blvd, Dublin, IE",8803.30.0030,9A004,KR,KR,403,4989.41,NLR,Y,MIAMI,60,N,Y,N,2010732.23,IE,2025-10,2025,4,4,False
EXP-104867,2026-01-05,2026-01-07 23:00:00,US-IndustrialEquipment,GLOBAL LOGISTICS LTD,"123 Corporate Blvd, Dublin, IE",8517.62.0010,5A002,IE,US,37,2240.75,EXCEPTION,Y,NEW YORK,71,N,N,N,82907.75,IE,2026-01,2026,1,0,False
EXP-104868,2025-08-03,2025-08-05 14:00:00,US-IndustrialEquipment,GLOBAL LOGISTICS LTD,"234 Innovation Drive, Bangalore, IN",9018.90.7500,EAR99,CN,DE,273,1873.83,EXCEPTION,Y,NEWARK,62,N,Y,N,511555.59,IN,2025-08,2025,3,6,False
EXP-104869,2026-01-19,2026-01-19 20:00:00,US-MedicalDevices,GLOBAL LOGISTICS LTD,"234 Innovation Drive, Bangalore, IN",8517.62.0010,5A002,US,US,464,3039.11,NLR,Y,HOUSTON,20,Y,Y,N,1410147.04,IN,2026-01,2026,1,0,False
EXP-104870,2026-01-13,2026-01-13 16:00:00,US-MedicalDevices,MIDDLE EAST TRADING CO,"321 Avenue de la Gare, Brussels, BE",9030.90.0000,3A001,IE,JP,272,3418.58,NLR,N,CHICAGO O'HARE,16,N,Y,N,929853.76,BE,2026-01,2026,1,1,False
EXP-104871,2026-05-17,2026-05-19 09:00:00,US-MedicalDevices,MED-SUPPLY-EU,"789 Haidian District, Beijing, CN",8542.31.0000,5A002,MX,JP,186,3525.2,LICENSE,Y,NEWARK,57,N,Y,N,655687.2,CN,2026-05,2026,2,6,False
EXP-104872,2025-08-26,2025-08-27 03:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"567 Business Park, Singapore, SG",8803.30.0030,EAR99,KR,IL,428,2373.18,EXCEPTION,Y,SEATTLE,27,N,Y,N,1015721.04,SG,2025-08,2025,3,1,False
EXP-104873,2025-12-02,2025-12-04 22:00:00,US-ConsumerElectronics,ASIA TECH IMPORTS,"789 Haidian District, Beijing, CN",9018.90.7500,EAR99,US,DE,452,1668.14,LICENSE,Y,MIAMI,70,N,N,N,753999.28,CN,2025-12,2025,4,1,False
EXP-104874,2026-03-31,2026-04-02 19:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"789 Haidian District, Beijing, CN",9030.90.0000,3A001,SG,KR,49,4111.4,NLR,Y,SEATTLE,67,N,Y,N,201458.6,CN,2026-03,2026,1,1,False
EXP-104875,2025-08-25,2025-08-25 12:00:00,US-ConsumerElectronics,ATLANTIC DISTRIBUTORS,"123 Corporate Blvd, Dublin, IE",8803.30.0030,EAR99,US,JP,94,4791.72,NLR,Y,CHICAGO O'HARE,12,Y,Y,N,450421.68000000005,IE,2025-08,2025,3,0,False
EXP-104876,2026-03-09,2026-03-10 07:00:00,US-Pharmaceuticals,MIDDLE EAST TRADING CO,"678 Commerce Street, Mexico City, MX",3004.90.9203,EAR99,US,KR,307,4321.27,LICENSE,Y,MIAMI,31,N,Y,Y,1326629.89,MX,2026-03,2026,1,0,False
EXP-104877,2025-10-27,2025-10-28 22:00:00,US-ConsumerElectronics,MED-SUPPLY-EU,"789 Haidian District, Beijing, CN",8471.30.0100,EAR99,MX,US,226,3414.95,LICENSE,Y,HOUSTON,46,N,Y,N,771778.7,CN,2025-10,2025,4,0,False
EXP-104878,2025-12-23,2025-12-23 21:00:00,US-MedicalDevices,AL-KHOBAR DISTRIBUTORS,"123 Corporate Blvd, Dublin, IE",8517.62.0010,9A004,MX,DE,5,1807.15,NLR,Y,SEATTLE,21,N,Y,Y,9035.75,IE,2025-12,2025,4,1,False
EXP-104879,2025-12-19,2025-12-20 12:00:00,US-ConsumerElectronics,NORTH STAR SUPPLY,"123 Corporate Blvd, Dublin, IE",8471.30.0100,EAR99,US,DE,353,3116.19,LICENSE,Y,SEATTLE,36,N,Y,N,1100015.07,IE,2025-12,2025,4,4,False
EXP-104880,2025-07-20,2025-07-22 10:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"567 Business Park, Singapore, SG",8708.29.5060,3A001,KR,US,442,514.79,NLR,Y,HOUSTON,58,N,Y,N,227537.18,SG,2025-07,2025,3,6,False
EXP-104881,2026-01-25,2026-01-27 18:00:00,US-ConsumerElectronics,PACIFIC TRADING GROUP,"456 Industrial Zone, Riyadh, SA",9030.90.0000,5A002,US,JP,174,2674.23,EXCEPTION,Y,LOS ANGELES,66,N,Y,N,465316.02,SA,2026-01,2026,1,6,False
EXP-104882,2026-04-20,2026-04-21 15:00:00,US-ConsumerElectronics,ASIA TECH IMPORTS,"123 Corporate Blvd, Dublin, IE",8517.62.0010,5A002,SG,TW,183,3908.27,LICENSE,N,NEWARK,39,N,Y,N,715213.41,IE,2026-04,2026,2,0,False
EXP-104883,2026-01-11,2026-01-12 22:00:00,US-MedicalDevices,PACIFIC TRADING GROUP,"234 Innovation Drive, Bangalore, IN",9030.90.0000,3A001,MX,JP,73,1262.79,LICENSE,N,HOUSTON,46,N,Y,Y,92183.67,IN,2026-01,2026,1,6,False
EXP-104884,2025-12-08,2025-12-11 19:00:00,US-IndustrialEquipment,PACIFIC TRADING GROUP,"789 Haidian District, Beijing, CN",9022.14.0000,EAR99,US,US,145,2512.66,NLR,Y,NEWARK,91,N,Y,Y,364335.7,CN,2025-12,2025,4,0,False
EXP-104885,2025-08-30,2025-09-01 08:00:00,US-Pharmaceuticals,NORTH STAR SUPPLY,"567 Business Park, Singapore, SG",8517.62.0010,EAR99,US,US,396,375.64,NLR,N,NEW YORK,56,N,Y,Y,148753.44,SG,2025-08,2025,3,5,False
EXP-104886,2026-01-04,2026-01-05 02:00:00,US-ConsumerElectronics,NORTH STAR SUPPLY,"890 Technology Hub, Taipei, TW",8542.31.0000,EAR99,KR,US,152,4194.1,EXCEPTION,N,NEW YORK,26,N,Y,Y,637503.2000000001,TW,2026-01,2026,1,6,False
EXP-104887,2026-02-01,2026-02-02 08:00:00,US-ConsumerElectronics,MED-SUPPLY-EU,"890 Technology Hub, Taipei, TW",9030.90.0000,5A002,KR,IL,56,1757.66,NLR,Y,MIAMI,32,N,Y,N,98428.96,TW,2026-02,2026,1,6,False
EXP-104888,2025-09-19,2025-09-21 05:00:00,US-AerospaceParts,MED-SUPPLY-EU,"890 Technology Hub, Taipei, TW",8542.31.0000,9A004,JP,DE,183,2915.22,LICENSE,Y,NEWARK,53,N,Y,Y,533485.26,TW,2025-09,2025,3,4,False
EXP-104889,2026-04-09,2026-04-10 22:00:00,US-IndustrialEquipment,AL-KHOBAR DISTRIBUTORS,"789 Haidian District, Beijing, CN",9022.14.0000,9A004,TW,US,122,1898.89,LICENSE,Y,SEATTLE,46,N,N,N,231664.58,CN,2026-04,2026,2,3,False
EXP-104890,2025-11-16,2025-11-18 22:00:00,US-ConsumerElectronics,MED-SUPPLY-EU,"456 Industrial Zone, Riyadh, SA",9018.90.7500,3A001,IE,DE,244,2992.03,EXCEPTION,Y,CHICAGO O'HARE,70,N,Y,N,730055.3200000001,SA,2025-11,2025,4,6,False
EXP-104891,2026-06-14,2026-06-16 13:00:00,US-Pharmaceuticals,MED-SUPPLY-EU,"321 Avenue de la Gare, Brussels, BE",9030.90.0000,9A004,JP,US,382,3723.55,NLR,Y,LOS ANGELES,61,N,Y,Y,1422396.1,BE,2026-06,2026,2,6,False
EXP-104892,2025-09-03,2025-09-05 14:00:00,US-AerospaceParts,EURO MEDICAL SOLUTIONS,"678 Commerce Street, Mexico City, MX",8471.30.0100,9A004,CN,US,204,1640.8,LICENSE,Y,NEW YORK,62,Y,Y,Y,334723.2,MX,2025-09,2025,3,2,False
EXP-104893,2026-06-16,2026-06-18 16:00:00,US-ConsumerElectronics,POLY TECHNOLOGIES,"456 Industrial Zone, Riyadh, SA",9030.90.0000,3A001,CN,DE,79,2601.11,LICENSE,Y,NEWARK,64,N,Y,N,205487.69,SA,2026-06,2026,2,1,False
EXP-104894,2026-01-04,2026-01-06 00:00:00,US-AerospaceParts,AL-KHOBAR DISTRIBUTORS,"678 Commerce Street, Mexico City, MX",9018.90.7500,EAR99,MX,TW,16,3976.42,NLR,Y,NEW YORK,48,Y,Y,N,63622.72,MX,2026-01,2026,1,6,False
EXP-104895,2026-06-10,2026-06-10 21:00:00,US-Pharmaceuticals,NORTH STAR SUPPLY,"567 Business Park, Singapore, SG",8803.30.0030,5A002,US,KR,126,3442.38,EXCEPTION,Y,NEWARK,21,N,Y,N,433739.88,SG,2026-06,2026,2,2,False
EXP-104896,2026-05-23,2026-05-25 19:00:00,US-IndustrialEquipment,AL-KHOBAR DISTRIBUTORS,"456 Industrial Zone, Riyadh, SA",8471.30.0100,9A004,US,KR,87,294.79,EXCEPTION,Y,HOUSTON,67,N,Y,Y,25646.730000000003,SA,2026-05,2026,2,5,False
EXP-104897,2025-09-08,2025-09-09 03:00:00,US-MedicalDevices,NORTH STAR SUPPLY,"890 Technology Hub, Taipei, TW",8471.30.0100,3A001,DE,IL,466,2848.11,NLR,Y,CHICAGO O'HARE,27,N,Y,Y,1327219.26,TW,2025-09,2025,3,0,False
EXP-104898,2026-05-29,2026-05-30 07:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"456 Industrial Zone, Riyadh, SA",9022.14.0000,5A001,CN,US,278,1887.91,LICENSE,Y,HOUSTON,31,Y,Y,N,524838.98,SA,2026-05,2026,2,4,False
EXP-104899,2026-03-23,2026-03-27 12:00:00,US-ConsumerElectronics,POLY TECHNOLOGIES,"567 Business Park, Singapore, SG",8471.30.0100,EAR99,TW,US,366,3546.81,NLR,Y,NEWARK,108,N,Y,N,1298132.46,SG,2026-03,2026,1,0,False
EXP-104900,2026-01-15,2026-01-15 19:00:00,US-ConsumerElectronics,EURO MEDICAL SOLUTIONS,"567 Business Park, Singapore, SG",3004.90.9203,EAR99,US,US,428,93.17,LICENSE,N,NEW YORK,19,Y,Y,N,39876.76,SG,2026-01,2026,1,3,False
EXP-104901,2025-11-26,2025-11-30 07:00:00,US-IndustrialEquipment,EURO MEDICAL SOLUTIONS,"890 Technology Hub, Taipei, TW",8542.31.0000,EAR99,IE,JP,351,1659.68,LICENSE,Y,MIAMI,103,N,Y,Y,582547.68,TW,2025-11,2025,4,2,False
EXP-104902,2025-10-18,2025-10-19 18:00:00,US-IndustrialEquipment,ATLANTIC DISTRIBUTORS,"234 Innovation Drive, Bangalore, IN",8517.62.0010,EAR99,IE,JP,43,441.6,LICENSE,Y,HOUSTON,42,N,Y,N,18988.8,IN,2025-10,2025,4,5,False
EXP-104903,2026-02-05,2026-02-05 19:00:00,US-IndustrialEquipment,ASIA TECH IMPORTS,"789 Haidian District, Beijing, CN",3004.90.9203,9A004,CN,JP,79,4603.25,NLR,Y,HOUSTON,19,N,N,N,363656.75,CN,2026-02,2026,1,3,False
EXP-104904,2026-03-05,2026-03-07 21:00:00,US-Pharmaceuticals,NORTH STAR SUPPLY,"678 Commerce Street, Mexico City, MX",8803.30.0030,EAR99,SG,DE,277,4383.73,LICENSE,Y,CHICAGO O'HARE,69,N,Y,Y,1214293.21,MX,2026-03,2026,1,3,False
EXP-104905,2026-01-31,2026-02-01 00:00:00,US-ConsumerElectronics,ASIA TECH IMPORTS,"123 Corporate Blvd, Dublin, IE",9030.90.0000,5A002,IE,DE,379,4840.76,NLR,N,SEATTLE,24,N,Y,Y,1834648.04,IE,2026-01,2026,1,5,False
EXP-104906,2025-10-07,2025-10-08 11:00:00,US-IndustrialEquipment,MIDDLE EAST TRADING CO,"321 Avenue de la Gare, Brussels, BE",8708.29.5060,EAR99,CN,DE,264,3220.91,LICENSE,Y,NEW YORK,35,Y,Y,Y,850320.24,BE,2025-10,2025,4,1,False
EXP-104907,2025-11-25,2025-11-25 23:00:00,US-IndustrialEquipment,EURO MEDICAL SOLUTIONS,"321 Avenue de la Gare, Brussels, BE",8708.29.5060,EAR99,CN,US,305,4037.17,NLR,Y,HOUSTON,23,Y,N,N,1231336.85,BE,2025-11,2025,4,1,False
EXP-104908,2025-10-26,2025-10-28 08:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"890 Technology Hub, Taipei, TW",3004.90.9203,EAR99,DE,TW,488,3063.23,LICENSE,Y,HOUSTON,56,N,Y,Y,1494856.24,TW,2025-10,2025,4,6,False
EXP-104909,2025-09-03,2025-09-05 22:00:00,US-IndustrialEquipment,PACIFIC TRADING GROUP,"234 Innovation Drive, Bangalore, IN",8471.30.0100,9A004,CN,IL,228,2465.3,EXCEPTION,Y,NEW YORK,70,N,Y,N,562088.4,IN,2025-09,2025,3,2,False
EXP-104910,2025-08-18,2025-08-19 04:00:00,US-MedicalDevices,POLY TECHNOLOGIES,"321 Avenue de la Gare, Brussels, BE",9030.90.0000,3A001,KR,DE,125,4170.76,NLR,Y,LOS ANGELES,28,N,Y,N,521345.0,BE,2025-08,2025,3,0,False
EXP-104911,2026-01-29,2026-01-31 10:00:00,US-IndustrialEquipment,ATLANTIC DISTRIBUTORS,"456 Industrial Zone, Riyadh, SA",9018.90.7500,3A001,DE,TW,106,3883.07,LICENSE,Y,NEWARK,58,N,Y,N,411605.42,SA,2026-01,2026,1,3,False
EXP-104912,2026-03-31,2026-04-02 23:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"567 Business Park, Singapore, SG",9030.90.0000,9A004,US,DE,230,3669.05,NLR,N,CHICAGO O'HARE,71,N,Y,Y,843881.5,SG,2026-03,2026,1,1,False
EXP-104913,2026-04-28,2026-04-30 04:00:00,US-ConsumerElectronics,ATLANTIC DISTRIBUTORS,"678 Commerce Street, Mexico City, MX",8517.62.0010,9A004,SG,US,134,4470.62,LICENSE,Y,HOUSTON,52,Y,Y,N,599063.08,MX,2026-04,2026,2,1,False
EXP-104914,2025-11-01,2025-11-03 15:00:00,US-AerospaceParts,POLY TECHNOLOGIES,"234 Innovation Drive, Bangalore, IN",9022.14.0000,5A002,JP,US,81,4644.43,LICENSE,N,SEATTLE,63,N,Y,Y,376198.83,IN,2025-11,2025,4,5,False
EXP-104915,2025-07-26,2025-07-27 23:00:00,US-AerospaceParts,AL-KHOBAR DISTRIBUTORS,"567 Business Park, Singapore, SG",9030.90.0000,EAR99,IE,US,360,2231.98,NLR,Y,SEATTLE,47,N,Y,N,803512.8,SG,2025-07,2025,3,5,False
EXP-104916,2026-02-13,2026-02-15 19:00:00,US-MedicalDevices,MIDDLE EAST TRADING CO,"890 Technology Hub, Taipei, TW",9018.90.7500,EAR99,MX,JP,109,1421.28,NLR,Y,NEWARK,67,N,Y,N,154919.52,TW,2026-02,2026,1,4,False
EXP-104917,2025-12-19,2025-12-19 23:00:00,US-MedicalDevices,MED-SUPPLY-EU,"567 Business Park, Singapore, SG",8471.30.0100,EAR99,DE,US,175,2563.81,EXCEPTION,Y,CHICAGO O'HARE,23,N,Y,Y,448666.75,SG,2025-12,2025,4,4,False
EXP-104918,2025-11-14,2025-11-16 19:00:00,US-ConsumerElectronics,GLOBAL LOGISTICS LTD,"678 Commerce Street, Mexico City, MX",8803.30.0030,EAR99,JP,KR,164,474.4,EXCEPTION,Y,SEATTLE,67,N,Y,N,77801.59999999999,MX,2025-11,2025,4,4,False
EXP-104919,2025-12-09,2025-12-11 17:00:00,US-AerospaceParts,EURO MEDICAL SOLUTIONS,"123 Corporate Blvd, Dublin, IE",9022.14.0000,EAR99,US,IL,125,4691.42,LICENSE,Y,HOUSTON,65,N,Y,Y,586427.5,IE,2025-12,2025,4,1,False
EXP-104920,2026-01-06,2026-01-09 22:00:00,US-IndustrialEquipment,EURO MEDICAL SOLUTIONS,"567 Business Park, Singapore, SG",9022.14.0000,EAR99,MX,US,348,4919.43,NLR,Y,MIAMI,94,N,Y,N,1711961.64,SG,2026-01,2026,1,1,False
EXP-104921,2025-10-04,2025-10-05 00:00:00,US-Pharmaceuticals,EURO MEDICAL SOLUTIONS,"567 Business Park, Singapore, SG",8471.30.0100,5A001,US,US,377,3267.0,LICENSE,Y,SEATTLE,24,N,Y,Y,1231659.0,SG,2025-10,2025,4,5,False
EXP-104922,2025-10-08,2025-10-09 22:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"234 Innovation Drive, Bangalore, IN",8517.62.0010,5A001,US,JP,367,3733.35,LICENSE,Y,LOS ANGELES,46,N,Y,Y,1370139.45,IN,2025-10,2025,4,2,False
EXP-104923,2025-07-19,2025-07-19 16:00:00,US-IndustrialEquipment,GLOBAL LOGISTICS LTD,"678 Commerce Street, Mexico City, MX",8708.29.5060,EAR99,DE,TW,23,1625.12,NLR,N,CHICAGO O'HARE,16,N,Y,N,37377.76,MX,2025-07,2025,3,5,False
EXP-104924,2026-05-24,2026-05-25 00:00:00,US-ConsumerElectronics,POLY TECHNOLOGIES,"456 Industrial Zone, Riyadh, SA, DAMASCUS, SYRIA",8803.30.0030,5A001,DE,US,415,4332.67,EXCEPTION,Y,MIAMI,24,N,Y,Y,1798058.05,CRIMEA,2026-05,2026,2,6,True
EXP-104925,2026-04-25,2026-04-27 09:00:00,US-IndustrialEquipment,AL-KHOBAR DISTRIBUTORS,"789 Haidian District, Beijing, CN",3004.90.9203,3A001,KR,DE,366,4502.51,NLR,Y,CHICAGO O'HARE,57,N,Y,N,1647918.66,CN,2026-04,2026,2,5,False
EXP-104926,2026-02-21,2026-02-21 19:00:00,US-MedicalDevices,EURO MEDICAL SOLUTIONS,"321 Avenue de la Gare, Brussels, BE",3004.90.9203,EAR99,KR,KR,331,393.74,LICENSE,N,NEW YORK,19,Y,Y,N,130327.94,BE,2026-02,2026,1,5,False
EXP-104927,2026-05-24,2026-05-26 18:00:00,US-ConsumerElectronics,EURO MEDICAL SOLUTIONS,"456 Industrial Zone, Riyadh, SA",8803.30.0030,3A001,MX,DE,62,665.9,LICENSE,N,NEW YORK,66,Y,Y,N,41285.8,SA,2026-05,2026,2,6,False
EXP-104928,2026-04-24,2026-04-24 22:00:00,US-AerospaceParts,ASIA TECH IMPORTS,"456 Industrial Zone, Riyadh, SA",8517.62.0010,EAR99,TW,US,212,1311.66,LICENSE,Y,NEW YORK,22,N,Y,Y,278071.92000000004,SA,2026-04,2026,2,4,False
EXP-104929,2025-08-01,2025-08-01 19:00:00,US-MedicalDevices,ATLANTIC DISTRIBUTORS,"456 Industrial Zone, Riyadh, SA",8517.62.0010,EAR99,CN,IL,252,3521.34,NLR,N,CHICAGO O'HARE,19,N,Y,N,887377.68,SA,2025-08,2025,3,4,False
EXP-104930,2025-09-19,2025-09-20 18:00:00,US-IndustrialEquipment,ATLANTIC DISTRIBUTORS,"321 Avenue de la Gare, Brussels, BE",9018.90.7500,5A002,US,US,96,924.99,NLR,Y,LOS ANGELES,42,N,Y,N,88799.04000000001,BE,2025-09,2025,3,4,False
EXP-104931,2026-07-05,2026-07-05 23:00:00,US-IndustrialEquipment,ASIA TECH IMPORTS,"890 Technology Hub, Taipei, TW",8542.31.0000,EAR99,JP,US,209,1108.2,LICENSE,N,NEW YORK,23,N,Y,Y,231613.8,TW,2026-07,2026,3,6,False
EXP-104932,2026-05-01,2026-05-03 21:00:00,US-ConsumerElectronics,PACIFIC TRADING GROUP,"456 Industrial Zone, Riyadh, SA",9030.90.0000,EAR99,IE,DE,57,1915.5,NLR,Y,MIAMI,69,Y,Y,N,109183.5,SA,2026-05,2026,2,4,False
EXP-104933,2025-12-03,2025-12-04 04:00:00,US-ConsumerElectronics,ASIA TECH IMPORTS,"789 Haidian District, Beijing, CN",8517.62.0010,5A002,US,US,234,3062.07,EXCEPTION,Y,HOUSTON,28,N,Y,N,716524.38,CN,2025-12,2025,4,2,False
EXP-104934,2025-12-01,2025-12-02 14:00:00,US-IndustrialEquipment,ATLANTIC DISTRIBUTORS,"890 Technology Hub, Taipei, TW",3004.90.9203,9A004,KR,IL,358,4881.78,EXCEPTION,Y,NEW YORK,38,N,N,N,1747677.24,TW,2025-12,2025,4,0,False
EXP-104935,2025-07-14,2025-07-15 00:00:00,US-IndustrialEquipment,EURO MEDICAL SOLUTIONS,"567 Business Park, Singapore, SG",8471.30.0100,3A001,KR,DE,326,3921.63,NLR,N,NEW YORK,24,N,Y,N,1278451.38,SG,2025-07,2025,3,0,False
EXP-104936,2025-08-04,2025-08-05 23:00:00,US-ConsumerElectronics,MED-SUPPLY-EU,"789 Haidian District, Beijing, CN",3004.90.9203,3A001,CN,KR,65,2795.93,NLR,Y,NEWARK,47,Y,Y,Y,181735.45,CN,2025-08,2025,3,0,False
EXP-104937,2026-04-28,2026-04-29 00:00:00,US-ConsumerElectronics,ATLANTIC DISTRIBUTORS,"234 Innovation Drive, Bangalore, IN",8542.31.0000,3A001,JP,US,293,256.44,LICENSE,Y,MIAMI,24,N,Y,N,75136.92,IN,2026-04,2026,2,1,False
EXP-104938,2026-01-31,2026-02-02 04:00:00,US-AerospaceParts,GLOBAL LOGISTICS LTD,"678 Commerce Street, Mexico City, MX",8803.30.0030,3A001,US,US,324,2589.03,LICENSE,Y,SEATTLE,52,N,Y,N,838845.7200000001,MX,2026-01,2026,1,5,False
EXP-104939,2025-11-11,2025-11-12 09:00:00,US-AerospaceParts,MED-SUPPLY-EU,"890 Technology Hub, Taipei, TW",8542.31.0000,EAR99,US,JP,479,1028.39,EXCEPTION,Y,CHICAGO O'HARE,33,N,Y,N,492598.81000000006,TW,2025-11,2025,4,1,False
EXP-104940,2026-06-11,2026-06-13 09:00:00,US-MedicalDevices,AL-KHOBAR DISTRIBUTORS,"567 Business Park, Singapore, SG",9030.90.0000,9A004,IE,KR,331,1507.34,NLR,Y,SEATTLE,57,N,Y,N,498929.54,SG,2026-06,2026,2,3,False
EXP-104941,2025-10-30,2025-11-01 07:00:00,US-ConsumerElectronics,ATLANTIC DISTRIBUTORS,"567 Business Park, Singapore, SG",9018.90.7500,5A001,US,US,17,1261.79,LICENSE,Y,MIAMI,55,N,Y,N,21450.43,SG,2025-10,2025,4,3,False
EXP-104942,2025-11-27,2025-11-29 21:00:00,US-IndustrialEquipment,POLY TECHNOLOGIES,"456 Industrial Zone, Riyadh, SA",8517.62.0010,EAR99,CN,JP,135,1743.77,NLR,Y,NEWARK,69,N,Y,N,235408.95,SA,2025-11,2025,4,3,False
EXP-104943,2026-05-20,2026-05-21 11:00:00,US-AerospaceParts,MIDDLE EAST TRADING CO,"456 Industrial Zone, Riyadh, SA",9018.90.7500,5A002,IE,US,308,320.68,LICENSE,N,NEW YORK,35,N,Y,Y,98769.44,SA,2026-05,2026,2,2,False
EXP-104944,2026-02-26,2026-02-27 17:00:00,US-Pharmaceuticals,MIDDLE EAST TRADING CO,"321 Avenue de la Gare, Brussels, BE",8542.31.0000,5A002,DE,TW,419,2888.42,LICENSE,Y,SEATTLE,41,N,Y,N,1210247.98,BE,2026-02,2026,1,3,False
EXP-104945,2025-07-13,2025-07-14 00:00:00,US-IndustrialEquipment,GLOBAL LOGISTICS LTD,"123 Corporate Blvd, Dublin, IE",8471.30.0100,EAR99,DE,KR,130,238.31,LICENSE,Y,MIAMI,24,N,Y,N,30980.3,IE,2025-07,2025,3,6,False
